loss,learning_rate,epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,10.0,1190,0.08056844770908356,0.8826291079812206,0.8888888888888888,0.8857479387514723,0.9862186435428926,1.15,367.812,23.477,,,,,
0.0002,2.311284046692607e-05,10.01,1191,,,,,,,,,,,,,
0.0002,2.3073929961089497e-05,10.02,1192,,,,,,,,,,,,,
0.0003,2.303501945525292e-05,10.03,1193,,,,,,,,,,,,,
0.0005,2.2996108949416344e-05,10.03,1194,,,,,,,,,,,,,
0.0004,2.2957198443579766e-05,10.04,1195,,,,,,,,,,,,,
0.0002,2.291828793774319e-05,10.05,1196,,,,,,,,,,,,,
0.0001,2.2879377431906616e-05,10.06,1197,,,,,,,,,,,,,
0.0005,2.284046692607004e-05,10.07,1198,,,,,,,,,,,,,
0.0001,2.2801556420233464e-05,10.08,1199,,,,,,,,,,,,,
0.0001,2.276264591439689e-05,10.08,1200,,,,,,,,,,,,,
0.0001,2.272373540856031e-05,10.09,1201,,,,,,,,,,,,,
0.0001,2.2684824902723736e-05,10.1,1202,,,,,,,,,,,,,
0.0003,2.264591439688716e-05,10.11,1203,,,,,,,,,,,,,
0.0055,2.2607003891050583e-05,10.12,1204,,,,,,,,,,,,,
0.0003,2.256809338521401e-05,10.13,1205,,,,,,,,,,,,,
0.0002,2.2529182879377434e-05,10.13,1206,,,,,,,,,,,,,
0.0006,2.2490272373540856e-05,10.14,1207,,,,,,,,,,,,,
0.0,2.245136186770428e-05,10.15,1208,,,,,,,,,,,,,
0.0001,2.2412451361867707e-05,10.16,1209,,,,,,,,,,,,,
0.0002,2.2373540856031132e-05,10.17,1210,,,,,,,,,,,,,
0.0001,2.2334630350194554e-05,10.18,1211,,,,,,,,,,,,,
0.0001,2.229571984435798e-05,10.18,1212,,,,,,,,,,,,,
0.0001,2.22568093385214e-05,10.19,1213,,,,,,,,,,,,,
0.0003,2.2217898832684823e-05,10.2,1214,,,,,,,,,,,,,
0.0003,2.217898832684825e-05,10.21,1215,,,,,,,,,,,,,
0.0011,2.2140077821011674e-05,10.22,1216,,,,,,,,,,,,,
0.0001,2.21011673151751e-05,10.23,1217,,,,,,,,,,,,,
0.0001,2.206225680933852e-05,10.24,1218,,,,,,,,,,,,,
0.0001,2.2023346303501946e-05,10.24,1219,,,,,,,,,,,,,
0.0059,2.198443579766537e-05,10.25,1220,,,,,,,,,,,,,
0.0002,2.1945525291828794e-05,10.26,1221,,,,,,,,,,,,,
0.0002,2.190661478599222e-05,10.27,1222,,,,,,,,,,,,,
0.0001,2.1867704280155644e-05,10.28,1223,,,,,,,,,,,,,
0.0001,2.1828793774319066e-05,10.29,1224,,,,,,,,,,,,,
0.0108,2.178988326848249e-05,10.29,1225,,,,,,,,,,,,,
0.0016,2.1750972762645917e-05,10.3,1226,,,,,,,,,,,,,
0.0001,2.171206225680934e-05,10.31,1227,,,,,,,,,,,,,
0.0,2.1673151750972764e-05,10.32,1228,,,,,,,,,,,,,
0.0009,2.163424124513619e-05,10.33,1229,,,,,,,,,,,,,
0.0005,2.1595330739299615e-05,10.34,1230,,,,,,,,,,,,,
0.0001,2.1556420233463036e-05,10.34,1231,,,,,,,,,,,,,
0.0006,2.1517509727626462e-05,10.35,1232,,,,,,,,,,,,,
0.0001,2.1478599221789884e-05,10.36,1233,,,,,,,,,,,,,
0.0002,2.1439688715953306e-05,10.37,1234,,,,,,,,,,,,,
0.0036,2.140077821011673e-05,10.38,1235,,,,,,,,,,,,,
0.0007,2.1361867704280156e-05,10.39,1236,,,,,,,,,,,,,
0.0,2.132295719844358e-05,10.39,1237,,,,,,,,,,,,,
0.0028,2.1284046692607004e-05,10.4,1238,,,,,,,,,,,,,
0.0001,2.124513618677043e-05,10.41,1239,,,,,,,,,,,,,
0.0001,2.1206225680933854e-05,10.42,1240,,,,,,,,,,,,,
0.0001,2.1167315175097276e-05,10.43,1241,,,,,,,,,,,,,
0.0001,2.11284046692607e-05,10.44,1242,,,,,,,,,,,,,
0.0094,2.1089494163424127e-05,10.45,1243,,,,,,,,,,,,,
0.0002,2.105058365758755e-05,10.45,1244,,,,,,,,,,,,,
0.0,2.1011673151750974e-05,10.46,1245,,,,,,,,,,,,,
0.0001,2.09727626459144e-05,10.47,1246,,,,,,,,,,,,,
0.0001,2.093385214007782e-05,10.48,1247,,,,,,,,,,,,,
0.0001,2.0894941634241247e-05,10.49,1248,,,,,,,,,,,,,
0.0001,2.0856031128404672e-05,10.5,1249,,,,,,,,,,,,,
0.0009,2.0817120622568094e-05,10.5,1250,,,,,,,,,,,,,
0.0003,2.077821011673152e-05,10.51,1251,,,,,,,,,,,,,
0.0002,2.0739299610894944e-05,10.52,1252,,,,,,,,,,,,,
0.0002,2.0700389105058366e-05,10.53,1253,,,,,,,,,,,,,
0.0001,2.0661478599221788e-05,10.54,1254,,,,,,,,,,,,,
0.0001,2.0622568093385214e-05,10.55,1255,,,,,,,,,,,,,
0.0,2.058365758754864e-05,10.55,1256,,,,,,,,,,,,,
0.0001,2.054474708171206e-05,10.56,1257,,,,,,,,,,,,,
0.0004,2.0505836575875486e-05,10.57,1258,,,,,,,,,,,,,
0.0001,2.046692607003891e-05,10.58,1259,,,,,,,,,,,,,
0.0001,2.0428015564202337e-05,10.59,1260,,,,,,,,,,,,,
0.0001,2.038910505836576e-05,10.6,1261,,,,,,,,,,,,,
0.0001,2.0350194552529184e-05,10.61,1262,,,,,,,,,,,,,
0.0002,2.031128404669261e-05,10.61,1263,,,,,,,,,,,,,
0.0004,2.027237354085603e-05,10.62,1264,,,,,,,,,,,,,
0.0,2.0233463035019457e-05,10.63,1265,,,,,,,,,,,,,
0.0001,2.0194552529182882e-05,10.64,1266,,,,,,,,,,,,,
0.0002,2.0155642023346304e-05,10.65,1267,,,,,,,,,,,,,
0.0021,2.011673151750973e-05,10.66,1268,,,,,,,,,,,,,
0.0001,2.0077821011673154e-05,10.66,1269,,,,,,,,,,,,,
0.0,2.0038910505836576e-05,10.67,1270,,,,,,,,,,,,,
0.0001,2e-05,10.68,1271,,,,,,,,,,,,,
0.0002,1.9961089494163427e-05,10.69,1272,,,,,,,,,,,,,
0.0007,1.9922178988326852e-05,10.7,1273,,,,,,,,,,,,,
0.0007,1.988326848249027e-05,10.71,1274,,,,,,,,,,,,,
0.0003,1.9844357976653696e-05,10.71,1275,,,,,,,,,,,,,
0.0001,1.980544747081712e-05,10.72,1276,,,,,,,,,,,,,
0.0001,1.9766536964980543e-05,10.73,1277,,,,,,,,,,,,,
0.0001,1.972762645914397e-05,10.74,1278,,,,,,,,,,,,,
0.0002,1.9688715953307394e-05,10.75,1279,,,,,,,,,,,,,
0.0001,1.964980544747082e-05,10.76,1280,,,,,,,,,,,,,
0.0028,1.961089494163424e-05,10.76,1281,,,,,,,,,,,,,
0.0019,1.9571984435797667e-05,10.77,1282,,,,,,,,,,,,,
0.0,1.9533073929961092e-05,10.78,1283,,,,,,,,,,,,,
0.0084,1.9494163424124514e-05,10.79,1284,,,,,,,,,,,,,
0.0001,1.945525291828794e-05,10.8,1285,,,,,,,,,,,,,
0.0001,1.9416342412451364e-05,10.81,1286,,,,,,,,,,,,,
0.001,1.9377431906614786e-05,10.82,1287,,,,,,,,,,,,,
0.0009,1.933852140077821e-05,10.82,1288,,,,,,,,,,,,,
0.0031,1.9299610894941637e-05,10.83,1289,,,,,,,,,,,,,
0.0,1.926070038910506e-05,10.84,1290,,,,,,,,,,,,,
0.0001,1.9221789883268484e-05,10.85,1291,,,,,,,,,,,,,
0.0003,1.918287937743191e-05,10.86,1292,,,,,,,,,,,,,
0.0081,1.914396887159533e-05,10.87,1293,,,,,,,,,,,,,
0.0025,1.9105058365758753e-05,10.87,1294,,,,,,,,,,,,,
0.0,1.906614785992218e-05,10.88,1295,,,,,,,,,,,,,
0.0012,1.9027237354085604e-05,10.89,1296,,,,,,,,,,,,,
0.0002,1.8988326848249026e-05,10.9,1297,,,,,,,,,,,,,
0.0001,1.894941634241245e-05,10.91,1298,,,,,,,,,,,,,
0.0002,1.8910505836575877e-05,10.92,1299,,,,,,,,,,,,,
0.0002,1.88715953307393e-05,10.92,1300,,,,,,,,,,,,,
0.0096,1.8832684824902724e-05,10.93,1301,,,,,,,,,,,,,
0.0,1.879377431906615e-05,10.94,1302,,,,,,,,,,,,,
0.0,1.8754863813229574e-05,10.95,1303,,,,,,,,,,,,,
0.0,1.8715953307392996e-05,10.96,1304,,,,,,,,,,,,,
0.0,1.867704280155642e-05,10.97,1305,,,,,,,,,,,,,
0.0001,1.8638132295719847e-05,10.97,1306,,,,,,,,,,,,,
0.0001,1.859922178988327e-05,10.98,1307,,,,,,,,,,,,,
0.0001,1.8560311284046694e-05,10.99,1308,,,,,,,,,,,,,
0.0067,1.852140077821012e-05,11.0,1309,,,,,,,,,,,,,
,,11.0,1309,0.08037206530570984,0.9019138755980861,0.8912529550827423,0.896551724137931,0.9873025704552493,1.1474,368.657,23.531,,,,,
0.0002,1.848249027237354e-05,11.01,1310,,,,,,,,,,,,,
0.0001,1.8443579766536967e-05,11.02,1311,,,,,,,,,,,,,
0.0001,1.8404669260700392e-05,11.03,1312,,,,,,,,,,,,,
0.0034,1.8365758754863814e-05,11.03,1313,,,,,,,,,,,,,
0.0008,1.8326848249027236e-05,11.04,1314,,,,,,,,,,,,,
0.0,1.828793774319066e-05,11.05,1315,,,,,,,,,,,,,
0.0001,1.8249027237354087e-05,11.06,1316,,,,,,,,,,,,,
0.0001,1.821011673151751e-05,11.07,1317,,,,,,,,,,,,,
0.0005,1.8171206225680934e-05,11.08,1318,,,,,,,,,,,,,
0.0007,1.813229571984436e-05,11.08,1319,,,,,,,,,,,,,
0.0001,1.809338521400778e-05,11.09,1320,,,,,,,,,,,,,
0.0089,1.8054474708171206e-05,11.1,1321,,,,,,,,,,,,,
0.0001,1.801556420233463e-05,11.11,1322,,,,,,,,,,,,,
0.0002,1.7976653696498057e-05,11.12,1323,,,,,,,,,,,,,
0.0004,1.793774319066148e-05,11.13,1324,,,,,,,,,,,,,
0.0004,1.7898832684824904e-05,11.13,1325,,,,,,,,,,,,,
0.0001,1.785992217898833e-05,11.14,1326,,,,,,,,,,,,,
0.0,1.782101167315175e-05,11.15,1327,,,,,,,,,,,,,
0.0001,1.7782101167315177e-05,11.16,1328,,,,,,,,,,,,,
0.0022,1.7743190661478602e-05,11.17,1329,,,,,,,,,,,,,
0.0,1.7704280155642024e-05,11.18,1330,,,,,,,,,,,,,
0.007,1.766536964980545e-05,11.18,1331,,,,,,,,,,,,,
0.0,1.7626459143968875e-05,11.19,1332,,,,,,,,,,,,,
0.0,1.7587548638132297e-05,11.2,1333,,,,,,,,,,,,,
0.0001,1.754863813229572e-05,11.21,1334,,,,,,,,,,,,,
0.0002,1.7509727626459144e-05,11.22,1335,,,,,,,,,,,,,
0.0001,1.747081712062257e-05,11.23,1336,,,,,,,,,,,,,
0.0,1.743190661478599e-05,11.24,1337,,,,,,,,,,,,,
0.0,1.7392996108949416e-05,11.24,1338,,,,,,,,,,,,,
0.0001,1.7354085603112842e-05,11.25,1339,,,,,,,,,,,,,
0.0001,1.7315175097276264e-05,11.26,1340,,,,,,,,,,,,,
0.0001,1.727626459143969e-05,11.27,1341,,,,,,,,,,,,,
0.0001,1.7237354085603114e-05,11.28,1342,,,,,,,,,,,,,
0.0001,1.7198443579766536e-05,11.29,1343,,,,,,,,,,,,,
0.0001,1.715953307392996e-05,11.29,1344,,,,,,,,,,,,,
0.0001,1.7120622568093387e-05,11.3,1345,,,,,,,,,,,,,
0.0003,1.7081712062256812e-05,11.31,1346,,,,,,,,,,,,,
0.0001,1.7042801556420234e-05,11.32,1347,,,,,,,,,,,,,
0.0001,1.700389105058366e-05,11.33,1348,,,,,,,,,,,,,
0.0,1.6964980544747085e-05,11.34,1349,,,,,,,,,,,,,
0.0,1.6926070038910507e-05,11.34,1350,,,,,,,,,,,,,
0.0,1.6887159533073932e-05,11.35,1351,,,,,,,,,,,,,
0.0,1.6848249027237357e-05,11.36,1352,,,,,,,,,,,,,
0.0,1.680933852140078e-05,11.37,1353,,,,,,,,,,,,,
0.0001,1.67704280155642e-05,11.38,1354,,,,,,,,,,,,,
0.0001,1.6731517509727626e-05,11.39,1355,,,,,,,,,,,,,
0.0,1.6692607003891052e-05,11.39,1356,,,,,,,,,,,,,
0.0037,1.6653696498054474e-05,11.4,1357,,,,,,,,,,,,,
0.0001,1.66147859922179e-05,11.41,1358,,,,,,,,,,,,,
0.0009,1.6575875486381324e-05,11.42,1359,,,,,,,,,,,,,
0.0005,1.6536964980544746e-05,11.43,1360,,,,,,,,,,,,,
0.0007,1.649805447470817e-05,11.44,1361,,,,,,,,,,,,,
0.0003,1.6459143968871597e-05,11.45,1362,,,,,,,,,,,,,
0.0013,1.642023346303502e-05,11.45,1363,,,,,,,,,,,,,
0.0001,1.6381322957198444e-05,11.46,1364,,,,,,,,,,,,,
0.0002,1.634241245136187e-05,11.47,1365,,,,,,,,,,,,,
0.0006,1.630350194552529e-05,11.48,1366,,,,,,,,,,,,,
0.0002,1.6264591439688717e-05,11.49,1367,,,,,,,,,,,,,
0.0002,1.6225680933852142e-05,11.5,1368,,,,,,,,,,,,,
0.0021,1.6186770428015567e-05,11.5,1369,,,,,,,,,,,,,
0.0022,1.614785992217899e-05,11.51,1370,,,,,,,,,,,,,
0.0001,1.6108949416342414e-05,11.52,1371,,,,,,,,,,,,,
0.0001,1.607003891050584e-05,11.53,1372,,,,,,,,,,,,,
0.0001,1.6031128404669262e-05,11.54,1373,,,,,,,,,,,,,
0.0,1.5992217898832684e-05,11.55,1374,,,,,,,,,,,,,
0.0001,1.595330739299611e-05,11.55,1375,,,,,,,,,,,,,
0.0002,1.5914396887159534e-05,11.56,1376,,,,,,,,,,,,,
0.0001,1.5875486381322956e-05,11.57,1377,,,,,,,,,,,,,
0.0,1.583657587548638e-05,11.58,1378,,,,,,,,,,,,,
0.0013,1.5797665369649807e-05,11.59,1379,,,,,,,,,,,,,
0.0001,1.575875486381323e-05,11.6,1380,,,,,,,,,,,,,
0.0001,1.5719844357976654e-05,11.61,1381,,,,,,,,,,,,,
0.0001,1.568093385214008e-05,11.61,1382,,,,,,,,,,,,,
0.0001,1.56420233463035e-05,11.62,1383,,,,,,,,,,,,,
0.0,1.5603112840466927e-05,11.63,1384,,,,,,,,,,,,,
0.0002,1.5564202334630352e-05,11.64,1385,,,,,,,,,,,,,
0.0001,1.5525291828793774e-05,11.65,1386,,,,,,,,,,,,,
0.0009,1.54863813229572e-05,11.66,1387,,,,,,,,,,,,,
0.0003,1.5447470817120625e-05,11.66,1388,,,,,,,,,,,,,
0.0001,1.540856031128405e-05,11.67,1389,,,,,,,,,,,,,
0.0,1.5369649805447472e-05,11.68,1390,,,,,,,,,,,,,
0.0082,1.5330739299610897e-05,11.69,1391,,,,,,,,,,,,,
0.002,1.5291828793774322e-05,11.7,1392,,,,,,,,,,,,,
0.0,1.5252918287937746e-05,11.71,1393,,,,,,,,,,,,,
0.0,1.5214007782101166e-05,11.71,1394,,,,,,,,,,,,,
0.0,1.5175097276264592e-05,11.72,1395,,,,,,,,,,,,,
0.0001,1.5136186770428015e-05,11.73,1396,,,,,,,,,,,,,
0.0001,1.5097276264591439e-05,11.74,1397,,,,,,,,,,,,,
0.0001,1.5058365758754864e-05,11.75,1398,,,,,,,,,,,,,
0.0018,1.5019455252918288e-05,11.76,1399,,,,,,,,,,,,,
0.0001,1.4980544747081713e-05,11.76,1400,,,,,,,,,,,,,
0.0,1.4941634241245137e-05,11.77,1401,,,,,,,,,,,,,
0.0001,1.490272373540856e-05,11.78,1402,,,,,,,,,,,,,
0.0001,1.4863813229571986e-05,11.79,1403,,,,,,,,,,,,,
0.0034,1.482490272373541e-05,11.8,1404,,,,,,,,,,,,,
0.0002,1.4785992217898833e-05,11.81,1405,,,,,,,,,,,,,
0.0002,1.4747081712062258e-05,11.82,1406,,,,,,,,,,,,,
0.0001,1.4708171206225682e-05,11.82,1407,,,,,,,,,,,,,
0.0001,1.4669260700389107e-05,11.83,1408,,,,,,,,,,,,,
0.0,1.463035019455253e-05,11.84,1409,,,,,,,,,,,,,
0.0,1.4591439688715954e-05,11.85,1410,,,,,,,,,,,,,
0.0001,1.455252918287938e-05,11.86,1411,,,,,,,,,,,,,
0.0,1.4513618677042803e-05,11.87,1412,,,,,,,,,,,,,
0.0,1.4474708171206227e-05,11.87,1413,,,,,,,,,,,,,
0.0,1.4435797665369649e-05,11.88,1414,,,,,,,,,,,,,
0.0001,1.4396887159533074e-05,11.89,1415,,,,,,,,,,,,,
0.0166,1.4357976653696498e-05,11.9,1416,,,,,,,,,,,,,
0.0,1.4319066147859921e-05,11.91,1417,,,,,,,,,,,,,
0.0041,1.4280155642023347e-05,11.92,1418,,,,,,,,,,,,,
0.0001,1.424124513618677e-05,11.92,1419,,,,,,,,,,,,,
0.0,1.4202334630350194e-05,11.93,1420,,,,,,,,,,,,,
0.0001,1.416342412451362e-05,11.94,1421,,,,,,,,,,,,,
0.0001,1.4124513618677043e-05,11.95,1422,,,,,,,,,,,,,
0.0001,1.4085603112840468e-05,11.96,1423,,,,,,,,,,,,,
0.0001,1.4046692607003892e-05,11.97,1424,,,,,,,,,,,,,
0.0,1.4007782101167315e-05,11.97,1425,,,,,,,,,,,,,
0.0001,1.396887159533074e-05,11.98,1426,,,,,,,,,,,,,
0.0003,1.3929961089494164e-05,11.99,1427,,,,,,,,,,,,,
0.0,1.389105058365759e-05,12.0,1428,,,,,,,,,,,,,
,,12.0,1428,0.07711663097143173,0.9004739336492891,0.8983451536643026,0.8994082840236687,0.9879219572623104,1.1502,367.768,23.475,,,,,
0.0002,1.3852140077821013e-05,12.01,1429,,,,,,,,,,,,,
0.0007,1.3813229571984437e-05,12.02,1430,,,,,,,,,,,,,
0.0003,1.3774319066147862e-05,12.03,1431,,,,,,,,,,,,,
0.0018,1.3735408560311286e-05,12.03,1432,,,,,,,,,,,,,
0.0001,1.369649805447471e-05,12.04,1433,,,,,,,,,,,,,
0.0,1.3657587548638131e-05,12.05,1434,,,,,,,,,,,,,
0.0002,1.3618677042801557e-05,12.06,1435,,,,,,,,,,,,,
0.0001,1.357976653696498e-05,12.07,1436,,,,,,,,,,,,,
0.0012,1.3540856031128404e-05,12.08,1437,,,,,,,,,,,,,
0.0001,1.350194552529183e-05,12.08,1438,,,,,,,,,,,,,
0.0004,1.3463035019455253e-05,12.09,1439,,,,,,,,,,,,,
0.0007,1.3424124513618676e-05,12.1,1440,,,,,,,,,,,,,
0.0011,1.3385214007782102e-05,12.11,1441,,,,,,,,,,,,,
0.0001,1.3346303501945525e-05,12.12,1442,,,,,,,,,,,,,
0.0001,1.330739299610895e-05,12.13,1443,,,,,,,,,,,,,
0.0001,1.3268482490272374e-05,12.13,1444,,,,,,,,,,,,,
0.0001,1.3229571984435798e-05,12.14,1445,,,,,,,,,,,,,
0.0001,1.3190661478599223e-05,12.15,1446,,,,,,,,,,,,,
0.0001,1.3151750972762647e-05,12.16,1447,,,,,,,,,,,,,
0.0011,1.311284046692607e-05,12.17,1448,,,,,,,,,,,,,
0.0001,1.3073929961089496e-05,12.18,1449,,,,,,,,,,,,,
0.0001,1.303501945525292e-05,12.18,1450,,,,,,,,,,,,,
0.0001,1.2996108949416345e-05,12.19,1451,,,,,,,,,,,,,
0.0001,1.2957198443579768e-05,12.2,1452,,,,,,,,,,,,,
0.0,1.2918287937743192e-05,12.21,1453,,,,,,,,,,,,,
0.0,1.2879377431906614e-05,12.22,1454,,,,,,,,,,,,,
0.0003,1.2840466926070038e-05,12.23,1455,,,,,,,,,,,,,
0.0001,1.2801556420233463e-05,12.24,1456,,,,,,,,,,,,,
0.0001,1.2762645914396887e-05,12.24,1457,,,,,,,,,,,,,
0.0002,1.2723735408560312e-05,12.25,1458,,,,,,,,,,,,,
0.0004,1.2684824902723735e-05,12.26,1459,,,,,,,,,,,,,
0.0001,1.2645914396887159e-05,12.27,1460,,,,,,,,,,,,,
0.0003,1.2607003891050584e-05,12.28,1461,,,,,,,,,,,,,
0.0002,1.2568093385214008e-05,12.29,1462,,,,,,,,,,,,,
0.0002,1.2529182879377432e-05,12.29,1463,,,,,,,,,,,,,
0.0,1.2490272373540857e-05,12.3,1464,,,,,,,,,,,,,
0.0001,1.245136186770428e-05,12.31,1465,,,,,,,,,,,,,
0.0,1.2412451361867706e-05,12.32,1466,,,,,,,,,,,,,
0.0,1.237354085603113e-05,12.33,1467,,,,,,,,,,,,,
0.0001,1.2334630350194553e-05,12.34,1468,,,,,,,,,,,,,
0.0,1.2295719844357977e-05,12.34,1469,,,,,,,,,,,,,
0.0034,1.22568093385214e-05,12.35,1470,,,,,,,,,,,,,
0.0005,1.2217898832684826e-05,12.36,1471,,,,,,,,,,,,,
0.0,1.217898832684825e-05,12.37,1472,,,,,,,,,,,,,
0.0001,1.2140077821011673e-05,12.38,1473,,,,,,,,,,,,,
0.0003,1.2101167315175098e-05,12.39,1474,,,,,,,,,,,,,
0.0,1.2062256809338522e-05,12.39,1475,,,,,,,,,,,,,
0.0002,1.2023346303501947e-05,12.4,1476,,,,,,,,,,,,,
0.0001,1.198443579766537e-05,12.41,1477,,,,,,,,,,,,,
0.0024,1.1945525291828794e-05,12.42,1478,,,,,,,,,,,,,
0.0001,1.1906614785992218e-05,12.43,1479,,,,,,,,,,,,,
0.0017,1.1867704280155642e-05,12.44,1480,,,,,,,,,,,,,
0.0,1.1828793774319067e-05,12.45,1481,,,,,,,,,,,,,
0.0,1.178988326848249e-05,12.45,1482,,,,,,,,,,,,,
0.0,1.1750972762645914e-05,12.46,1483,,,,,,,,,,,,,
0.0001,1.171206225680934e-05,12.47,1484,,,,,,,,,,,,,
0.0,1.1673151750972763e-05,12.48,1485,,,,,,,,,,,,,
0.0001,1.1634241245136188e-05,12.49,1486,,,,,,,,,,,,,
0.0,1.1595330739299612e-05,12.5,1487,,,,,,,,,,,,,
0.0001,1.1556420233463036e-05,12.5,1488,,,,,,,,,,,,,
0.0,1.151750972762646e-05,12.51,1489,,,,,,,,,,,,,
0.0002,1.1478599221789883e-05,12.52,1490,,,,,,,,,,,,,
0.0003,1.1439688715953308e-05,12.53,1491,,,,,,,,,,,,,
0.0,1.1400778210116732e-05,12.54,1492,,,,,,,,,,,,,
0.0001,1.1361867704280155e-05,12.55,1493,,,,,,,,,,,,,
0.0009,1.132295719844358e-05,12.55,1494,,,,,,,,,,,,,
0.0002,1.1284046692607004e-05,12.56,1495,,,,,,,,,,,,,
0.0001,1.1245136186770428e-05,12.57,1496,,,,,,,,,,,,,
0.0,1.1206225680933853e-05,12.58,1497,,,,,,,,,,,,,
0.0054,1.1167315175097277e-05,12.59,1498,,,,,,,,,,,,,
0.0357,1.11284046692607e-05,12.6,1499,,,,,,,,,,,,,
0.0,1.1089494163424124e-05,12.61,1500,,,,,,,,,,,,,
0.003,1.105058365758755e-05,12.61,1501,,,,,,,,,,,,,
0.0001,1.1011673151750973e-05,12.62,1502,,,,,,,,,,,,,
0.0002,1.0972762645914397e-05,12.63,1503,,,,,,,,,,,,,
0.0012,1.0933852140077822e-05,12.64,1504,,,,,,,,,,,,,
0.0001,1.0894941634241246e-05,12.65,1505,,,,,,,,,,,,,
0.0,1.085603112840467e-05,12.66,1506,,,,,,,,,,,,,
0.0001,1.0817120622568095e-05,12.66,1507,,,,,,,,,,,,,
0.0001,1.0778210116731518e-05,12.67,1508,,,,,,,,,,,,,
0.0003,1.0739299610894942e-05,12.68,1509,,,,,,,,,,,,,
0.0001,1.0700389105058365e-05,12.69,1510,,,,,,,,,,,,,
0.0001,1.066147859922179e-05,12.7,1511,,,,,,,,,,,,,
0.0,1.0622568093385214e-05,12.71,1512,,,,,,,,,,,,,
0.0003,1.0583657587548638e-05,12.71,1513,,,,,,,,,,,,,
0.0001,1.0544747081712063e-05,12.72,1514,,,,,,,,,,,,,
0.0001,1.0505836575875487e-05,12.73,1515,,,,,,,,,,,,,
0.036,1.046692607003891e-05,12.74,1516,,,,,,,,,,,,,
0.0003,1.0428015564202336e-05,12.75,1517,,,,,,,,,,,,,
0.0001,1.038910505836576e-05,12.76,1518,,,,,,,,,,,,,
0.0001,1.0350194552529183e-05,12.76,1519,,,,,,,,,,,,,
0.0004,1.0311284046692607e-05,12.77,1520,,,,,,,,,,,,,
0.0002,1.027237354085603e-05,12.78,1521,,,,,,,,,,,,,
0.0003,1.0233463035019456e-05,12.79,1522,,,,,,,,,,,,,
0.0001,1.019455252918288e-05,12.8,1523,,,,,,,,,,,,,
0.0002,1.0155642023346305e-05,12.81,1524,,,,,,,,,,,,,
0.0,1.0116731517509728e-05,12.82,1525,,,,,,,,,,,,,
0.0004,1.0077821011673152e-05,12.82,1526,,,,,,,,,,,,,
0.0001,1.0038910505836577e-05,12.83,1527,,,,,,,,,,,,,
0.0006,1e-05,12.84,1528,,,,,,,,,,,,,
0.0117,9.961089494163426e-06,12.85,1529,,,,,,,,,,,,,
0.0001,9.922178988326848e-06,12.86,1530,,,,,,,,,,,,,
0.0003,9.883268482490272e-06,12.87,1531,,,,,,,,,,,,,
0.0002,9.844357976653697e-06,12.87,1532,,,,,,,,,,,,,
0.0002,9.80544747081712e-06,12.88,1533,,,,,,,,,,,,,
0.0001,9.766536964980546e-06,12.89,1534,,,,,,,,,,,,,
0.0001,9.72762645914397e-06,12.9,1535,,,,,,,,,,,,,
0.0001,9.688715953307393e-06,12.91,1536,,,,,,,,,,,,,
0.0,9.649805447470818e-06,12.92,1537,,,,,,,,,,,,,
0.0001,9.610894941634242e-06,12.92,1538,,,,,,,,,,,,,
0.0015,9.571984435797666e-06,12.93,1539,,,,,,,,,,,,,
0.0001,9.53307392996109e-06,12.94,1540,,,,,,,,,,,,,
0.0001,9.494163424124513e-06,12.95,1541,,,,,,,,,,,,,
0.0001,9.455252918287938e-06,12.96,1542,,,,,,,,,,,,,
0.0001,9.416342412451362e-06,12.97,1543,,,,,,,,,,,,,
0.0001,9.377431906614787e-06,12.97,1544,,,,,,,,,,,,,
0.0002,9.33852140077821e-06,12.98,1545,,,,,,,,,,,,,
0.0001,9.299610894941634e-06,12.99,1546,,,,,,,,,,,,,
0.0001,9.26070038910506e-06,13.0,1547,,,,,,,,,,,,,
,,13.0,1547,0.07938570529222488,0.9012048192771084,0.8841607565011821,0.8926014319809069,0.9869928770517188,1.15,367.816,23.478,,,,,
0.0,9.221789883268483e-06,13.01,1548,,,,,,,,,,,,,
0.0002,9.182879377431907e-06,13.02,1549,,,,,,,,,,,,,
0.0001,9.14396887159533e-06,13.03,1550,,,,,,,,,,,,,
0.0001,9.105058365758754e-06,13.03,1551,,,,,,,,,,,,,
0.0072,9.06614785992218e-06,13.04,1552,,,,,,,,,,,,,
0.0001,9.027237354085603e-06,13.05,1553,,,,,,,,,,,,,
0.0006,8.988326848249028e-06,13.06,1554,,,,,,,,,,,,,
0.0001,8.949416342412452e-06,13.07,1555,,,,,,,,,,,,,
0.0,8.910505836575876e-06,13.08,1556,,,,,,,,,,,,,
0.0001,8.871595330739301e-06,13.08,1557,,,,,,,,,,,,,
0.0001,8.832684824902725e-06,13.09,1558,,,,,,,,,,,,,
0.0001,8.793774319066148e-06,13.1,1559,,,,,,,,,,,,,
0.0108,8.754863813229572e-06,13.11,1560,,,,,,,,,,,,,
0.0009,8.715953307392996e-06,13.12,1561,,,,,,,,,,,,,
0.0,8.677042801556421e-06,13.13,1562,,,,,,,,,,,,,
0.0001,8.638132295719844e-06,13.13,1563,,,,,,,,,,,,,
0.0,8.599221789883268e-06,13.14,1564,,,,,,,,,,,,,
